"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","totalTime","subject","experiment_name","button_pressed","success","responses","question_order","currentStim","old","correct"
"9703.895000042394","Welcome to the experiment. This is an online experiment so please don't close the tab/window until we say goodbye.  Press any key to begin.","75","instructions","html-keyboard-response","0","9708","0.0-0.0","3007477","co37573","norming","","","","","","",""
"4044.5899999467656","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Purpose of the research</b>: To examine how people process images.</li><li><b>What you will do in this research</b>:  Stimuli (images) will be presented on the computer and you will be asked different questions about them.</li><li><b>Time required</b>: Participation will take between 45 and 60 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the credit. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","13756","0.0-1.0","3007477","co37573","norming","0","","","","","",""
"","","","instructions","fullscreen","2","17602","0.0-2.0","3007477","co37573","norming","","true","","","","",""
"79281.62499994505","","","sona","survey-html-form","3","96890","0.0-3.0","3007477","co37573","norming","","","[{""name"":""sonaid"",""value"":""37573""},{""name"":""debrief"",""value"":""yes""},{""name"":""datajoin"",""value"":""yes""}]","","","",""
"42209.37000005506","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3><p>This experiment will have 3 parts. In the first part you will see a series of distorted images like the one below on the left. As you can see in the righthand image, the distorted images are derived from actual photographs. In what follows, you will <strong>briefly</strong> be presented with <strong>only</strong> the distorted image.</p> <div style='float: left; margin-right: 20px;'><img src='../img/018tt.jpg' height='250' width='250'></img></div><div style='float: right; margin-left: 20px;'><img src='../img/018gs.jpg' height='250' width='250'></img></div><p>Subsequently you will be asked a few questions about the image: One question on how <strong>curious</strong> you are about the solution and one on how <strong>confident</strong> you are that you know the solution.</p>Next, we ask you to make a guess on what is in the image. Note that it is OK to name just the <strong>basic level category</strong>. For example when you see a parrot in the image, 'parrot' will obviously be a correct answer but also correct is 'bird'. However, 'animal' will <strong>not</strong> be counted as a correct response. For the example above, 'rose' would be correct or 'flower', but not 'plant'. When soccer players are depicted, 'soccer', 'football', 'soccer players' will be correct, but not 'humans', 'outdoors', or 'sports'. You do not need to describe the image in full, just name the main object in it <strong>in one or two words</strong>. All images depict objects from one of the following broad level categories: animals, inanimate objects, plants, sports, vehicles, and food. Recognizing means knowing <strong>more</strong> than these broad labels for a given image. But we always encourage you to <strong>make a guess</strong> if you can. Note that you are allowed to use <strong>Dutch and English</strong> in your answers, whatever comes easiest for you.</p><p>Press any key to continue.</p></div>","76","instructions","html-keyboard-response","4","139103","0.0-4.0","3007477","co37573","norming","","","","","","",""
"8775.664999964647","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3> <p>Next, the solution image will be revealed to you and you'll be asked to indicate how strong your <strong>aha-experience</strong> was after seeing the solution. This describes the positive feeling of the 'click' you sometimes experience, when the pieces of the 'puzzle' fall together and you suddenly have 'insight' in the image.</p><img src='aha.jpg' height='188' width='250'></img><p>Note that there are no right or wrong answers. We are interested in what <strong>you</strong> see in the image and how <strong>you</strong> feel about it.</p><p>Press any key to start the experiment.</p></div>","74","instructions","html-keyboard-response","5","147881","0.0-5.0","3007477","co37573","norming","","","","","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","6","148088","0.0-6.0-0.0","3007477","co37573","norming","","","","","","",""
"null","../img/tt/435tt.jpg","null","mooney1","image-keyboard-response","7","151108","0.0-6.0-1.0","3007477","co37573","norming","","","","","","",""
"9253.405000083148","","","post_mooney1_questions","survey-likert","8","160367","0.0-6.0-2.0","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":1}","[0,1]","../img/tt/435tt.jpg","",""
"6058.8149999966845","","","recognition","survey-text","9","166432","0.0-6.0-3.0","3007477","co37573","norming","","","{""guess"":""ninja""}","","../img/tt/435tt.jpg","",""
"null","../img/gs/435gs.jpg","null","reveal","image-keyboard-response","10","168437","0.0-6.0-4.0","3007477","co37573","norming","","","","","","",""
"null","../img/tt/435tt.jpg","null","mooney2","image-keyboard-response","11","170440","0.0-6.0-5.0","3007477","co37573","norming","","","","","","",""
"7516.529999906197","","","post_reveal_questions","survey-likert","12","177959","0.0-6.0-6.0","3007477","co37573","norming","","","{""aha"":5}","[0]","../img/tt/435tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","13","178166","0.0-6.0-0.1","3007477","co37573","norming","","","","","","",""
"null","../img/tt/552tt.jpg","null","mooney1","image-keyboard-response","14","181168","0.0-6.0-1.1","3007477","co37573","norming","","","","","","",""
"7691.110000014305","","","post_mooney1_questions","survey-likert","15","188863","0.0-6.0-2.1","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":0}","[0,1]","../img/tt/552tt.jpg","",""
"8076.770000043325","","","recognition","survey-text","16","196946","0.0-6.0-3.1","3007477","co37573","norming","","","{""guess"":""""}","","../img/tt/552tt.jpg","",""
"null","../img/gs/552gs.jpg","null","reveal","image-keyboard-response","17","198952","0.0-6.0-4.1","3007477","co37573","norming","","","","","","",""
"null","../img/tt/552tt.jpg","null","mooney2","image-keyboard-response","18","200953","0.0-6.0-5.1","3007477","co37573","norming","","","","","","",""
"5625.654999981634","","","post_reveal_questions","survey-likert","19","206582","0.0-6.0-6.1","3007477","co37573","norming","","","{""aha"":5}","[0]","../img/tt/552tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","206786","0.0-6.0-0.2","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1188tt.jpg","null","mooney1","image-keyboard-response","21","209795","0.0-6.0-1.2","3007477","co37573","norming","","","","","","",""
"12103.084999951534","","","post_mooney1_questions","survey-likert","22","221901","0.0-6.0-2.2","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":5}","[0,1]","../img/tt/1188tt.jpg","",""
"4529.0599999716505","","","recognition","survey-text","23","226436","0.0-6.0-3.2","3007477","co37573","norming","","","{""guess"":""football""}","","../img/tt/1188tt.jpg","",""
"null","../img/gs/1188gs.jpg","null","reveal","image-keyboard-response","24","228442","0.0-6.0-4.2","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1188tt.jpg","null","mooney2","image-keyboard-response","25","230445","0.0-6.0-5.2","3007477","co37573","norming","","","","","","",""
"2249.2050000000745","","","post_reveal_questions","survey-likert","26","232696","0.0-6.0-6.2","3007477","co37573","norming","","","{""aha"":5}","[0]","../img/tt/1188tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","27","232909","0.0-6.0-0.3","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1307tt.jpg","null","mooney1","image-keyboard-response","28","235915","0.0-6.0-1.3","3007477","co37573","norming","","","","","","",""
"6857.5849999906495","","","post_mooney1_questions","survey-likert","29","242776","0.0-6.0-2.3","3007477","co37573","norming","","","{""curiosity"":4,""confidence"":2}","[0,1]","../img/tt/1307tt.jpg","",""
"3033.3300000056624","","","recognition","survey-text","30","245814","0.0-6.0-3.3","3007477","co37573","norming","","","{""guess"":""kerk""}","","../img/tt/1307tt.jpg","",""
"null","../img/gs/1307gs.jpg","null","reveal","image-keyboard-response","31","247821","0.0-6.0-4.3","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1307tt.jpg","null","mooney2","image-keyboard-response","32","249825","0.0-6.0-5.3","3007477","co37573","norming","","","","","","",""
"2484.4250000314787","","","post_reveal_questions","survey-likert","33","252312","0.0-6.0-6.3","3007477","co37573","norming","","","{""aha"":6}","[0]","../img/tt/1307tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","34","252517","0.0-6.0-0.4","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1130tt.jpg","null","mooney1","image-keyboard-response","35","255523","0.0-6.0-1.4","3007477","co37573","norming","","","","","","",""
"6135.664999950677","","","post_mooney1_questions","survey-likert","36","261662","0.0-6.0-2.4","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":2}","[0,1]","../img/tt/1130tt.jpg","",""
"4080.2350000012666","","","recognition","survey-text","37","265748","0.0-6.0-3.4","3007477","co37573","norming","","","{""guess"":""fotograaf""}","","../img/tt/1130tt.jpg","",""
"null","../img/gs/1130gs.jpg","null","reveal","image-keyboard-response","38","267755","0.0-6.0-4.4","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1130tt.jpg","null","mooney2","image-keyboard-response","39","269760","0.0-6.0-5.4","3007477","co37573","norming","","","","","","",""
"3479.0800000773743","","","post_reveal_questions","survey-likert","40","273242","0.0-6.0-6.4","3007477","co37573","norming","","","{""aha"":5}","[0]","../img/tt/1130tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","41","273447","0.0-6.0-0.5","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1004tt.jpg","null","mooney1","image-keyboard-response","42","276450","0.0-6.0-1.5","3007477","co37573","norming","","","","","","",""
"6495.92500005383","","","post_mooney1_questions","survey-likert","43","282949","0.0-6.0-2.5","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":4}","[0,1]","../img/tt/1004tt.jpg","",""
"3720.0400000438094","","","recognition","survey-text","44","286674","0.0-6.0-3.5","3007477","co37573","norming","","","{""guess"":""geit""}","","../img/tt/1004tt.jpg","",""
"null","../img/gs/1004gs.jpg","null","reveal","image-keyboard-response","45","288678","0.0-6.0-4.5","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1004tt.jpg","null","mooney2","image-keyboard-response","46","290684","0.0-6.0-5.5","3007477","co37573","norming","","","","","","",""
"77170.02499999944","","","post_reveal_questions","survey-likert","47","367857","0.0-6.0-6.5","3007477","co37573","norming","","","{""aha"":6}","[0]","../img/tt/1004tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","48","368063","0.0-6.0-0.6","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1087tt.jpg","null","mooney1","image-keyboard-response","49","371067","0.0-6.0-1.6","3007477","co37573","norming","","","","","","",""
"6405.70999996271","","","post_mooney1_questions","survey-likert","50","377476","0.0-6.0-2.6","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":3}","[0,1]","../img/tt/1087tt.jpg","",""
"2230.9400000376627","","","recognition","survey-text","51","379713","0.0-6.0-3.6","3007477","co37573","norming","","","{""guess"":""kat""}","","../img/tt/1087tt.jpg","",""
"null","../img/gs/1087gs.jpg","null","reveal","image-keyboard-response","52","381718","0.0-6.0-4.6","3007477","co37573","norming","","","","","","",""
"null","../img/tt/1087tt.jpg","null","mooney2","image-keyboard-response","53","383721","0.0-6.0-5.6","3007477","co37573","norming","","","","","","",""
"2920.849999994971","","","post_reveal_questions","survey-likert","54","386645","0.0-6.0-6.6","3007477","co37573","norming","","","{""aha"":6}","[0]","../img/tt/1087tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","55","386858","0.0-6.0-0.7","3007477","co37573","norming","","","","","","",""
"null","../img/tt/357tt.jpg","null","mooney1","image-keyboard-response","56","389863","0.0-6.0-1.7","3007477","co37573","norming","","","","","","",""
"4875.880000065081","","","post_mooney1_questions","survey-likert","57","394743","0.0-6.0-2.7","3007477","co37573","norming","","","{""curiosity"":5,""confidence"":0}","[0,1]","../img/tt/357tt.jpg","",""
"914.4749999977648","","","recognition","survey-text","58","395663","0.0-6.0-3.7","3007477","co37573","norming","","","{""guess"":""""}","","../img/tt/357tt.jpg","",""
