"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","totalTime","subject","experiment_name","button_pressed","success","responses","question_order","currentStim","old","correct"
"10310.72000000131","Welcome to the experiment. This is an online experiment so please don't close the tab/window until we say goodbye.  Press any key to begin.","75","instructions","html-keyboard-response","0","10321","0.0-0.0","2885521","co38395","norming","","","","","","",""
"30495.92499999926","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Purpose of the research</b>: To examine how people process images.</li><li><b>What you will do in this research</b>:  Stimuli (images) will be presented on the computer and you will be asked different questions about them.</li><li><b>Time required</b>: Participation will take between 45 and 60 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the credit. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","40820","0.0-1.0","2885521","co38395","norming","0","","","","","",""
"","","","instructions","fullscreen","2","43729","0.0-2.0","2885521","co38395","norming","","true","","","","",""
"175224.99000000244","","","sona","survey-html-form","3","218965","0.0-3.0","2885521","co38395","norming","","","[{""name"":""sonaid"",""value"":""38395""},{""name"":""debrief"",""value"":""no""},{""name"":""datajoin"",""value"":""no""}]","","","",""
"3451.5250000004016","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3><p>This experiment will have 3 parts. In the first part you will see a series of distorted images like the one below on the left. As you can see in the righthand image, the distorted images are derived from actual photographs. In what follows, you will <strong>briefly</strong> be presented with <strong>only</strong> the distorted image.</p> <div style='float: left; margin-right: 20px;'><img src='../img/018tt.jpg' height='250' width='250'></img></div><div style='float: right; margin-left: 20px;'><img src='../img/018gs.jpg' height='250' width='250'></img></div><p>Subsequently you will be asked a few questions about the image: One question on how <strong>curious</strong> you are about the solution and one on how <strong>confident</strong> you are that you know the solution.</p>Next, we ask you to make a guess on what is in the image. Note that it is OK to name just the <strong>basic level category</strong>. For example when you see a parrot in the image, 'parrot' will obviously be a correct answer but also correct is 'bird'. However, 'animal' will <strong>not</strong> be counted as a correct response. For the example above, 'rose' would be correct or 'flower', but not 'plant'. When soccer players are depicted, 'soccer', 'football', 'soccer players' will be correct, but not 'humans', 'outdoors', or 'sports'. You do not need to describe the image in full, just name the main object in it <strong>in one or two words</strong>. All images depict objects from one of the following broad level categories: animals, inanimate objects, plants, sports, vehicles, and food. Recognizing means knowing <strong>more</strong> than these broad labels for a given image. But we always encourage you to <strong>make a guess</strong> if you can. Note that you are allowed to use <strong>Dutch and English</strong> in your answers, whatever comes easiest for you.</p><p>Press any key to continue.</p></div>","101","instructions","html-keyboard-response","4","222418","0.0-4.0","2885521","co38395","norming","","","","","","",""
"18382.965000000695","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3> <p>Next, the solution image will be revealed to you and you'll be asked to indicate how strong your <strong>aha-experience</strong> was after seeing the solution. This describes the positive feeling of the 'click' you sometimes experience, when the pieces of the 'puzzle' fall together and you suddenly have 'insight' in the image.</p><img src='aha.jpg' height='188' width='250'></img><p>Note that there are no right or wrong answers. We are interested in what <strong>you</strong> see in the image and how <strong>you</strong> feel about it.</p><p>Press any key to start the experiment.</p></div>","38","instructions","html-keyboard-response","5","240803","0.0-5.0","2885521","co38395","norming","","","","","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","6","241012","0.0-6.0-0.0","2885521","co38395","norming","","","","","","",""
"null","../img/tt/580tt.jpg","null","mooney1","image-keyboard-response","7","244024","0.0-6.0-1.0","2885521","co38395","norming","","","","","","",""
"11189.695000000938","","","post_mooney1_questions","survey-likert","8","255218","0.0-6.0-2.0","2885521","co38395","norming","","","{""curiosity"":3,""confidence"":1}","[0,1]","../img/tt/580tt.jpg","",""
"4829.565000000002","","","recognition","survey-text","9","260040","0.0-6.0-3.0","2885521","co38395","norming","","","{""guess"":""face""}","","../img/tt/580tt.jpg","",""
"null","../img/gs/580gs.jpg","null","reveal","image-keyboard-response","10","262051","0.0-6.0-4.0","2885521","co38395","norming","","","","","","",""
"null","../img/tt/580tt.jpg","null","mooney2","image-keyboard-response","11","264055","0.0-6.0-5.0","2885521","co38395","norming","","","","","","",""
"7936.119999998482","","","post_reveal_questions","survey-likert","12","271992","0.0-6.0-6.0","2885521","co38395","norming","","","{""aha"":3}","[0]","../img/tt/580tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","13","272200","0.0-6.0-0.1","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1159tt.jpg","null","mooney1","image-keyboard-response","14","275206","0.0-6.0-1.1","2885521","co38395","norming","","","","","","",""
"6736.464999998163","","","post_mooney1_questions","survey-likert","15","281944","0.0-6.0-2.1","2885521","co38395","norming","","","{""curiosity"":4,""confidence"":3}","[0,1]","../img/tt/1159tt.jpg","",""
"3302.12499999837","","","recognition","survey-text","16","285248","0.0-6.0-3.1","2885521","co38395","norming","","","{""guess"":""road""}","","../img/tt/1159tt.jpg","",""
"null","../img/gs/1159gs.jpg","null","reveal","image-keyboard-response","17","287251","0.0-6.0-4.1","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1159tt.jpg","null","mooney2","image-keyboard-response","18","289252","0.0-6.0-5.1","2885521","co38395","norming","","","","","","",""
"1953.6150000022026","","","post_reveal_questions","survey-likert","19","291208","0.0-6.0-6.1","2885521","co38395","norming","","","{""aha"":5}","[0]","../img/tt/1159tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","291418","0.0-6.0-0.2","2885521","co38395","norming","","","","","","",""
"null","../img/tt/477tt.jpg","null","mooney1","image-keyboard-response","21","294422","0.0-6.0-1.2","2885521","co38395","norming","","","","","","",""
"3664.875000002212","","","post_mooney1_questions","survey-likert","22","298089","0.0-6.0-2.2","2885521","co38395","norming","","","{""curiosity"":4,""confidence"":2}","[0,1]","../img/tt/477tt.jpg","",""
"2286.3499999985215","","","recognition","survey-text","23","300376","0.0-6.0-3.2","2885521","co38395","norming","","","{""guess"":""bear""}","","../img/tt/477tt.jpg","",""
"null","../img/gs/477gs.jpg","null","reveal","image-keyboard-response","24","302382","0.0-6.0-4.2","2885521","co38395","norming","","","","","","",""
"null","../img/tt/477tt.jpg","null","mooney2","image-keyboard-response","25","304391","0.0-6.0-5.2","2885521","co38395","norming","","","","","","",""
"2262.284999997064","","","post_reveal_questions","survey-likert","26","306656","0.0-6.0-6.2","2885521","co38395","norming","","","{""aha"":4}","[0]","../img/tt/477tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","27","306858","0.0-6.0-0.3","2885521","co38395","norming","","","","","","",""
"null","../img/tt/118tt.jpg","null","mooney1","image-keyboard-response","28","309870","0.0-6.0-1.3","2885521","co38395","norming","","","","","","",""
"3849.125000000582","","","post_mooney1_questions","survey-likert","29","313720","0.0-6.0-2.3","2885521","co38395","norming","","","{""curiosity"":0,""confidence"":0}","[0,1]","../img/tt/118tt.jpg","",""
"5662.219999998342","","","recognition","survey-text","30","319384","0.0-6.0-3.3","2885521","co38395","norming","","","{""guess"":""instrument""}","","../img/tt/118tt.jpg","",""
"null","../img/gs/118gs.jpg","null","reveal","image-keyboard-response","31","321395","0.0-6.0-4.3","2885521","co38395","norming","","","","","","",""
"null","../img/tt/118tt.jpg","null","mooney2","image-keyboard-response","32","323405","0.0-6.0-5.3","2885521","co38395","norming","","","","","","",""
"1979.8399999999674","","","post_reveal_questions","survey-likert","33","325386","0.0-6.0-6.3","2885521","co38395","norming","","","{""aha"":4}","[0]","../img/tt/118tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","34","325595","0.0-6.0-0.4","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1101tt.jpg","null","mooney1","image-keyboard-response","35","328604","0.0-6.0-1.4","2885521","co38395","norming","","","","","","",""
"4050.8350000018254","","","post_mooney1_questions","survey-likert","36","332658","0.0-6.0-2.4","2885521","co38395","norming","","","{""curiosity"":5,""confidence"":4}","[0,1]","../img/tt/1101tt.jpg","",""
"3982.130000000354","","","recognition","survey-text","37","336642","0.0-6.0-3.4","2885521","co38395","norming","","","{""guess"":""person""}","","../img/tt/1101tt.jpg","",""
"null","../img/gs/1101gs.jpg","null","reveal","image-keyboard-response","38","338644","0.0-6.0-4.4","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1101tt.jpg","null","mooney2","image-keyboard-response","39","340658","0.0-6.0-5.4","2885521","co38395","norming","","","","","","",""
"4398.5499999980675","","","post_reveal_questions","survey-likert","40","345058","0.0-6.0-6.4","2885521","co38395","norming","","","{""aha"":0}","[0]","../img/tt/1101tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","41","345265","0.0-6.0-0.5","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1227tt.jpg","null","mooney1","image-keyboard-response","42","348270","0.0-6.0-1.5","2885521","co38395","norming","","","","","","",""
"3920.6500000000233","","","post_mooney1_questions","survey-likert","43","352194","0.0-6.0-2.5","2885521","co38395","norming","","","{""curiosity"":1,""confidence"":0}","[0,1]","../img/tt/1227tt.jpg","",""
"2862.3049999987124","","","recognition","survey-text","44","355058","0.0-6.0-3.5","2885521","co38395","norming","","","{""guess"":""animal""}","","../img/tt/1227tt.jpg","",""
"null","../img/gs/1227gs.jpg","null","reveal","image-keyboard-response","45","357059","0.0-6.0-4.5","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1227tt.jpg","null","mooney2","image-keyboard-response","46","359061","0.0-6.0-5.5","2885521","co38395","norming","","","","","","",""
"1507.914999998291","","","post_reveal_questions","survey-likert","47","360570","0.0-6.0-6.5","2885521","co38395","norming","","","{""aha"":1}","[0]","../img/tt/1227tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","48","360771","0.0-6.0-0.6","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1156tt.jpg","null","mooney1","image-keyboard-response","49","363781","0.0-6.0-1.6","2885521","co38395","norming","","","","","","",""
"4041.7499999967404","","","post_mooney1_questions","survey-likert","50","367826","0.0-6.0-2.6","2885521","co38395","norming","","","{""curiosity"":4,""confidence"":1}","[0,1]","../img/tt/1156tt.jpg","",""
"2558.2400000021444","","","recognition","survey-text","51","370386","0.0-6.0-3.6","2885521","co38395","norming","","","{""guess"":""swimmer""}","","../img/tt/1156tt.jpg","",""
"null","../img/gs/1156gs.jpg","null","reveal","image-keyboard-response","52","372388","0.0-6.0-4.6","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1156tt.jpg","null","mooney2","image-keyboard-response","53","374393","0.0-6.0-5.6","2885521","co38395","norming","","","","","","",""
"2134.3850000012317","","","post_reveal_questions","survey-likert","54","376529","0.0-6.0-6.6","2885521","co38395","norming","","","{""aha"":0}","[0]","../img/tt/1156tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","55","376730","0.0-6.0-0.7","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1130tt.jpg","null","mooney1","image-keyboard-response","56","379740","0.0-6.0-1.7","2885521","co38395","norming","","","","","","",""
"6059.514999997162","","","post_mooney1_questions","survey-likert","57","385800","0.0-6.0-2.7","2885521","co38395","norming","","","{""curiosity"":5,""confidence"":5}","[0,1]","../img/tt/1130tt.jpg","",""
"3245.985000001383","","","recognition","survey-text","58","389048","0.0-6.0-3.7","2885521","co38395","norming","","","{""guess"":""biker""}","","../img/tt/1130tt.jpg","",""
"null","../img/gs/1130gs.jpg","null","reveal","image-keyboard-response","59","391049","0.0-6.0-4.7","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1130tt.jpg","null","mooney2","image-keyboard-response","60","393057","0.0-6.0-5.7","2885521","co38395","norming","","","","","","",""
"2532.6849999983096","","","post_reveal_questions","survey-likert","61","395592","0.0-6.0-6.7","2885521","co38395","norming","","","{""aha"":0}","[0]","../img/tt/1130tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","62","395793","0.0-6.0-0.8","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1363tt.jpg","null","mooney1","image-keyboard-response","63","398802","0.0-6.0-1.8","2885521","co38395","norming","","","","","","",""
"4163.19999999908","","","post_mooney1_questions","survey-likert","64","402968","0.0-6.0-2.8","2885521","co38395","norming","","","{""curiosity"":5,""confidence"":5}","[0,1]","../img/tt/1363tt.jpg","",""
"2942.5850000007194","","","recognition","survey-text","65","405912","0.0-6.0-3.8","2885521","co38395","norming","","","{""guess"":""sauce""}","","../img/tt/1363tt.jpg","",""
"null","../img/gs/1363gs.jpg","null","reveal","image-keyboard-response","66","407918","0.0-6.0-4.8","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1363tt.jpg","null","mooney2","image-keyboard-response","67","409919","0.0-6.0-5.8","2885521","co38395","norming","","","","","","",""
"1894.7899999984656","","","post_reveal_questions","survey-likert","68","411816","0.0-6.0-6.8","2885521","co38395","norming","","","{""aha"":0}","[0]","../img/tt/1363tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","69","412017","0.0-6.0-0.9","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1107tt.jpg","null","mooney1","image-keyboard-response","70","415020","0.0-6.0-1.9","2885521","co38395","norming","","","","","","",""
"4873.569999999716","","","post_mooney1_questions","survey-likert","71","419896","0.0-6.0-2.9","2885521","co38395","norming","","","{""curiosity"":0,""confidence"":6}","[0,1]","../img/tt/1107tt.jpg","",""
"2661.854999998468","","","recognition","survey-text","72","422559","0.0-6.0-3.9","2885521","co38395","norming","","","{""guess"":""cat""}","","../img/tt/1107tt.jpg","",""
"null","../img/gs/1107gs.jpg","null","reveal","image-keyboard-response","73","424560","0.0-6.0-4.9","2885521","co38395","norming","","","","","","",""
"null","../img/tt/1107tt.jpg","null","mooney2","image-keyboard-response","74","426562","0.0-6.0-5.9","2885521","co38395","norming","","","","","","",""
"2283.5200000008335","","","post_reveal_questions","survey-likert","75","428848","0.0-6.0-6.9","2885521","co38395","norming","","","{""aha"":0}","[0]","../img/tt/1107tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","76","429049","0.0-6.0-0.10","2885521","co38395","norming","","","","","","",""
