"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","totalTime","subject","experiment_name","button_pressed","success","responses","question_order","currentStim","old","correct"
"15333.810000000085","Welcome to the experiment. This is an online experiment so please don't close the tab/window until we say goodbye.  Press any key to begin.","32","instructions","html-keyboard-response","0","15349","0.0-0.0","2878311","co38065","norming","","","","","","",""
"27441.31500000003","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Purpose of the research</b>: To examine how people process images.</li><li><b>What you will do in this research</b>:  Stimuli (images) will be presented on the computer and you will be asked different questions about them.</li><li><b>Time required</b>: Participation will take between 45 and 60 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the credit. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","42796","0.0-1.0","2878311","co38065","norming","0","","","","","",""
"","","","instructions","fullscreen","2","46559","0.0-2.0","2878311","co38065","norming","","true","","","","",""
"22145.604999999705","","","sona","survey-html-form","3","68712","0.0-3.0","2878311","co38065","norming","","","[{""name"":""sonaid"",""value"":""38065""},{""name"":""debrief"",""value"":""no""},{""name"":""datajoin"",""value"":""yes""}]","","","",""
"59114.800000001196","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3><p>This experiment will have 3 parts. In the first part you will see a series of distorted images like the one below on the left. As you can see in the righthand image, the distorted images are derived from actual photographs. In what follows, you will <strong>briefly</strong> be presented with <strong>only</strong> the distorted image.</p> <div style='float: left; margin-right: 20px;'><img src='../img/018tt.jpg' height='250' width='250'></img></div><div style='float: right; margin-left: 20px;'><img src='../img/018gs.jpg' height='250' width='250'></img></div><p>Subsequently you will be asked a few questions about the image: One question on how <strong>curious</strong> you are about the solution and one on how <strong>confident</strong> you are that you know the solution.</p>Next, we ask you to make a guess on what is in the image. Note that it is OK to name just the <strong>basic level category</strong>. For example when you see a parrot in the image, 'parrot' will obviously be a correct answer but also correct is 'bird'. However, 'animal' will <strong>not</strong> be counted as a correct response. For the example above, 'rose' would be correct or 'flower', but not 'plant'. When soccer players are depicted, 'soccer', 'football', 'soccer players' will be correct, but not 'humans', 'outdoors', or 'sports'. You do not need to describe the image in full, just name the main object in it <strong>in one or two words</strong>. All images depict objects from one of the following broad level categories: animals, inanimate objects, plants, sports, vehicles, and food. Recognizing means knowing <strong>more</strong> than these broad labels for a given image. But we always encourage you to <strong>make a guess</strong> if you can. Note that you are allowed to use <strong>Dutch and English</strong> in your answers, whatever comes easiest for you.</p><p>Press any key to continue.</p></div>","32","instructions","html-keyboard-response","4","127831","0.0-4.0","2878311","co38065","norming","","","","","","",""
"148304.1000000012","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3> <p>Next, the solution image will be revealed to you and you'll be asked to indicate how strong your <strong>aha-experience</strong> was after seeing the solution. This describes the positive feeling of the 'click' you sometimes experience, when the pieces of the 'puzzle' fall together and you suddenly have 'insight' in the image.</p><img src='aha.jpg' height='188' width='250'></img><p>Note that there are no right or wrong answers. We are interested in what <strong>you</strong> see in the image and how <strong>you</strong> feel about it.</p><p>Press any key to start the experiment.</p></div>","32","instructions","html-keyboard-response","5","276141","0.0-5.0","2878311","co38065","norming","","","","","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","6","276343","0.0-6.0-0.0","2878311","co38065","norming","","","","","","",""
"null","../img/tt/1154tt.jpg","null","mooney1","image-keyboard-response","7","279347","0.0-6.0-1.0","2878311","co38065","norming","","","","","","",""
"11773.029999998515","","","post_mooney1_questions","survey-likert","8","291124","0.0-6.0-2.0","2878311","co38065","norming","","","{""curiosity"":2,""confidence"":0}","[0,1]","../img/tt/1154tt.jpg","",""
"11661.869999999879","","","recognition","survey-text","9","302788","0.0-6.0-3.0","2878311","co38065","norming","","","{""guess"":""landscape""}","","../img/tt/1154tt.jpg","",""
"null","../img/gs/1154gs.jpg","null","reveal","image-keyboard-response","10","304794","0.0-6.0-4.0","2878311","co38065","norming","","","","","","",""
"null","../img/tt/1154tt.jpg","null","mooney2","image-keyboard-response","11","306796","0.0-6.0-5.0","2878311","co38065","norming","","","","","","",""
"4797.950000000128","","","post_reveal_questions","survey-likert","12","311596","0.0-6.0-6.0","2878311","co38065","norming","","","{""aha"":2}","[0]","../img/tt/1154tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","13","311801","0.0-6.0-0.1","2878311","co38065","norming","","","","","","",""
"null","../img/tt/300tt.jpg","null","mooney1","image-keyboard-response","14","314813","0.0-6.0-1.1","2878311","co38065","norming","","","","","","",""
"5637.410000001197","","","post_mooney1_questions","survey-likert","15","320452","0.0-6.0-2.1","2878311","co38065","norming","","","{""curiosity"":2,""confidence"":2}","[0,1]","../img/tt/300tt.jpg","",""
"2790.020000000368","","","recognition","survey-text","16","323244","0.0-6.0-3.1","2878311","co38065","norming","","","{""guess"":""aap""}","","../img/tt/300tt.jpg","",""
"null","../img/gs/300gs.jpg","null","reveal","image-keyboard-response","17","325252","0.0-6.0-4.1","2878311","co38065","norming","","","","","","",""
"null","../img/tt/300tt.jpg","null","mooney2","image-keyboard-response","18","327255","0.0-6.0-5.1","2878311","co38065","norming","","","","","","",""
"3626.9350000002305","","","post_reveal_questions","survey-likert","19","330884","0.0-6.0-6.1","2878311","co38065","norming","","","{""aha"":1}","[0]","../img/tt/300tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","331089","0.0-6.0-0.2","2878311","co38065","norming","","","","","","",""
"null","../img/tt/056tt.jpg","null","mooney1","image-keyboard-response","21","334097","0.0-6.0-1.2","2878311","co38065","norming","","","","","","",""
"4617.265000000829","","","post_mooney1_questions","survey-likert","22","338712","0.0-6.0-2.2","2878311","co38065","norming","","","{""curiosity"":2,""confidence"":3}","[0,1]","../img/tt/056tt.jpg","",""
"3790.2350000003353","","","recognition","survey-text","23","342504","0.0-6.0-3.2","2878311","co38065","norming","","","{""guess"":""wolf""}","","../img/tt/056tt.jpg","",""
"null","../img/gs/056gs.jpg","null","reveal","image-keyboard-response","24","344507","0.0-6.0-4.2","2878311","co38065","norming","","","","","","",""
"null","../img/tt/056tt.jpg","null","mooney2","image-keyboard-response","25","346515","0.0-6.0-5.2","2878311","co38065","norming","","","","","","",""
"3850.9900000008056","","","post_reveal_questions","survey-likert","26","350368","0.0-6.0-6.2","2878311","co38065","norming","","","{""aha"":1}","[0]","../img/tt/056tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","27","350569","0.0-6.0-0.3","2878311","co38065","norming","","","","","","",""
"null","../img/tt/094tt.jpg","null","mooney1","image-keyboard-response","28","353576","0.0-6.0-1.3","2878311","co38065","norming","","","","","","",""
"4733.565000000468","","","post_mooney1_questions","survey-likert","29","358312","0.0-6.0-2.3","2878311","co38065","norming","","","{""curiosity"":2,""confidence"":1}","[0,1]","../img/tt/094tt.jpg","",""
"3669.745000001043","","","recognition","survey-text","30","361983","0.0-6.0-3.3","2878311","co38065","norming","","","{""guess"":""hond""}","","../img/tt/094tt.jpg","",""
"null","../img/gs/094gs.jpg","null","reveal","image-keyboard-response","31","363987","0.0-6.0-4.3","2878311","co38065","norming","","","","","","",""
"null","../img/tt/094tt.jpg","null","mooney2","image-keyboard-response","32","365988","0.0-6.0-5.3","2878311","co38065","norming","","","","","","",""
"4738.874999999069","","","post_reveal_questions","survey-likert","33","370728","0.0-6.0-6.3","2878311","co38065","norming","","","{""aha"":1}","[0]","../img/tt/094tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","34","370933","0.0-6.0-0.4","2878311","co38065","norming","","","","","","",""
"null","../img/tt/522tt.jpg","null","mooney1","image-keyboard-response","35","373938","0.0-6.0-1.4","2878311","co38065","norming","","","","","","",""
"4563.364999999991","","","post_mooney1_questions","survey-likert","36","378504","0.0-6.0-2.4","2878311","co38065","norming","","","{""curiosity"":1,""confidence"":2}","[0,1]","../img/tt/522tt.jpg","",""
"2926.390000000538","","","recognition","survey-text","37","381432","0.0-6.0-3.4","2878311","co38065","norming","","","{""guess"":""kat""}","","../img/tt/522tt.jpg","",""
"null","../img/gs/522gs.jpg","null","reveal","image-keyboard-response","38","383441","0.0-6.0-4.4","2878311","co38065","norming","","","","","","",""
