"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"14830","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Purpose of the research</b>: To examine how people process images.</li><li><b>What you will do in this research</b>:  Stimuli (images) will be presented on the computer and you will be asked different questions about them.</li><li><b>Time required</b>: Participation will take max 60 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 60 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","0","instructions","html-button-response","0","14832","0.0-0.0","GP","2","pretest","true","3528904","","","",""
"82110","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3><p>In this experiment you will see a series of distorted images like the one below on the left. As you can see in the righthand image, the distorted images are derived from actual photographs.In what follows, you will <strong>briefly</strong> be presented with <strong>only</strong> the distorted image.</p> <div style='float: left; margin-right: 20px;'><img src='../img/018tt.jpg' height='250' width='250'></img></div><div style='float: right; margin-left: 20px;'><img src='../img/018gs.jpg' height='250' width='250'></img></div><p>To be useful for future research, we need to select those images that people can generally not solve on their own. Therefore we'll show you the distorted image and ask you to indicate (yes or no) whether you already recognized what was in the image. This is not a competition, so please respond truthfully. We don't ask or check your answer, we just want to know whether you think you recognized it. All images depict objects from one of these broad level categories: animals, inanimate objects, plants, sports, vehicles, and food. Recognizing means knowing more than these broad labels for a given image. It means knowing at least the basic level category of the main object in the image, for example when you see a parrot in the image, 'parrot' will obviously be a correct answer but also correct is 'bird', but not 'animal' (the broad level category). For the example above, 'rose' would be correct or 'flower', but not 'plant'. When soccer players are depicted, you don't recognize the image when you just see 'humans', 'outdoors', or 'sports'. Note that complete certainty about your answer is not necessary, it's enough to have a good, definite guess on the object, to say 'yes, I recognized it'.</p><p>One additional question will be asked after we've revealed the solution: You'll be asked to indicate how strong your <strong>aha-experience</strong> was. This describes the positive 'click' you sometimes experience, when the pieces of the 'puzzle' fall together and you suddenly have 'insight' in the image. It describes how good you felt the 'fit' was between the distorted image and the solution.</p><p>Press any key to start.</p></div>","","instructions","html-keyboard-response","1","96943","0.0-1.0","GP","2","pretest","true","3528904","32","","",""
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","2","97150","0.0-2.0-0.0","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1329tt.jpg","","mooney1","image-keyboard-response","3","100164","0.0-2.0-1.0","GP","2","pretest","true","3528904","null","../img/tt/1329tt.jpg","",""
"3004","<p></p>","","recognized","html-keyboard-response","4","103169","0.0-2.0-2.0","GP","2","pretest","true","3528904","89","../img/tt/1329tt.jpg","y",""
"null","../img/gs/1329gs.jpg","","solution","image-keyboard-response","5","105180","0.0-2.0-3.0","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1329tt.jpg","","mooney2","image-keyboard-response","6","107183","0.0-2.0-4.0","GP","2","pretest","true","3528904","null","","",""
"1410","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","7","108594","0.0-2.0-5.0","GP","2","pretest","true","3528904","50","../img/tt/1329tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","8","108798","0.0-2.0-0.1","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/517tt.jpg","","mooney1","image-keyboard-response","9","111804","0.0-2.0-1.1","GP","2","pretest","true","3528904","null","../img/tt/517tt.jpg","",""
"2328","<p></p>","","recognized","html-keyboard-response","10","114133","0.0-2.0-2.1","GP","2","pretest","true","3528904","78","../img/tt/517tt.jpg","n",""
"null","../img/gs/517gs.jpg","","solution","image-keyboard-response","11","116139","0.0-2.0-3.1","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/517tt.jpg","","mooney2","image-keyboard-response","12","118151","0.0-2.0-4.1","GP","2","pretest","true","3528904","null","","",""
"2922","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","13","121075","0.0-2.0-5.1","GP","2","pretest","true","3528904","52","../img/tt/517tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","14","121279","0.0-2.0-0.2","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/599tt.jpg","","mooney1","image-keyboard-response","15","124292","0.0-2.0-1.2","GP","2","pretest","true","3528904","null","../img/tt/599tt.jpg","",""
"1951","<p></p>","","recognized","html-keyboard-response","16","126243","0.0-2.0-2.2","GP","2","pretest","true","3528904","89","../img/tt/599tt.jpg","y",""
"null","../img/gs/599gs.jpg","","solution","image-keyboard-response","17","128258","0.0-2.0-3.2","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/599tt.jpg","","mooney2","image-keyboard-response","18","130267","0.0-2.0-4.2","GP","2","pretest","true","3528904","null","","",""
"722","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","19","130989","0.0-2.0-5.2","GP","2","pretest","true","3528904","50","../img/tt/599tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","20","131197","0.0-2.0-0.3","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/434tt.jpg","","mooney1","image-keyboard-response","21","134209","0.0-2.0-1.3","GP","2","pretest","true","3528904","null","../img/tt/434tt.jpg","",""
"1449","<p></p>","","recognized","html-keyboard-response","22","135658","0.0-2.0-2.3","GP","2","pretest","true","3528904","78","../img/tt/434tt.jpg","n",""
"null","../img/gs/434gs.jpg","","solution","image-keyboard-response","23","137668","0.0-2.0-3.3","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/434tt.jpg","","mooney2","image-keyboard-response","24","139671","0.0-2.0-4.3","GP","2","pretest","true","3528904","null","","",""
"692","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","25","140364","0.0-2.0-5.3","GP","2","pretest","true","3528904","50","../img/tt/434tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","26","140571","0.0-2.0-0.4","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1367tt.jpg","","mooney1","image-keyboard-response","27","143578","0.0-2.0-1.4","GP","2","pretest","true","3528904","null","../img/tt/1367tt.jpg","",""
"5578","<p></p>","","recognized","html-keyboard-response","28","149157","0.0-2.0-2.4","GP","2","pretest","true","3528904","89","../img/tt/1367tt.jpg","y",""
"null","../img/gs/1367gs.jpg","","solution","image-keyboard-response","29","151170","0.0-2.0-3.4","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1367tt.jpg","","mooney2","image-keyboard-response","30","153175","0.0-2.0-4.4","GP","2","pretest","true","3528904","null","","",""
"622","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","31","153797","0.0-2.0-5.4","GP","2","pretest","true","3528904","51","../img/tt/1367tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","32","154002","0.0-2.0-0.5","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1333tt.jpg","","mooney1","image-keyboard-response","33","157022","0.0-2.0-1.5","GP","2","pretest","true","3528904","null","../img/tt/1333tt.jpg","",""
"1116","<p></p>","","recognized","html-keyboard-response","34","158139","0.0-2.0-2.5","GP","2","pretest","true","3528904","89","../img/tt/1333tt.jpg","y",""
"null","../img/gs/1333gs.jpg","","solution","image-keyboard-response","35","160152","0.0-2.0-3.5","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1333tt.jpg","","mooney2","image-keyboard-response","36","162154","0.0-2.0-4.5","GP","2","pretest","true","3528904","null","","",""
"341","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","37","162495","0.0-2.0-5.5","GP","2","pretest","true","3528904","49","../img/tt/1333tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","38","162705","0.0-2.0-0.6","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/438tt.jpg","","mooney1","image-keyboard-response","39","165708","0.0-2.0-1.6","GP","2","pretest","true","3528904","null","../img/tt/438tt.jpg","",""
"2185","<p></p>","","recognized","html-keyboard-response","40","167894","0.0-2.0-2.6","GP","2","pretest","true","3528904","78","../img/tt/438tt.jpg","n",""
"null","../img/gs/438gs.jpg","","solution","image-keyboard-response","41","169901","0.0-2.0-3.6","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/438tt.jpg","","mooney2","image-keyboard-response","42","171907","0.0-2.0-4.6","GP","2","pretest","true","3528904","null","","",""
"1363","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","43","173270","0.0-2.0-5.6","GP","2","pretest","true","3528904","53","../img/tt/438tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","44","173474","0.0-2.0-0.7","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/299tt.jpg","","mooney1","image-keyboard-response","45","176483","0.0-2.0-1.7","GP","2","pretest","true","3528904","null","../img/tt/299tt.jpg","",""
"987","<p></p>","","recognized","html-keyboard-response","46","177470","0.0-2.0-2.7","GP","2","pretest","true","3528904","78","../img/tt/299tt.jpg","n",""
"null","../img/gs/299gs.jpg","","solution","image-keyboard-response","47","179473","0.0-2.0-3.7","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/299tt.jpg","","mooney2","image-keyboard-response","48","181484","0.0-2.0-4.7","GP","2","pretest","true","3528904","null","","",""
"483","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","49","181967","0.0-2.0-5.7","GP","2","pretest","true","3528904","50","../img/tt/299tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","50","182180","0.0-2.0-0.8","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/382tt.jpg","","mooney1","image-keyboard-response","51","185193","0.0-2.0-1.8","GP","2","pretest","true","3528904","null","../img/tt/382tt.jpg","",""
"737","<p></p>","","recognized","html-keyboard-response","52","185930","0.0-2.0-2.8","GP","2","pretest","true","3528904","78","../img/tt/382tt.jpg","n",""
"null","../img/gs/382gs.jpg","","solution","image-keyboard-response","53","187943","0.0-2.0-3.8","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/382tt.jpg","","mooney2","image-keyboard-response","54","189947","0.0-2.0-4.8","GP","2","pretest","true","3528904","null","","",""
"1467","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","55","191415","0.0-2.0-5.8","GP","2","pretest","true","3528904","50","../img/tt/382tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","56","191616","0.0-2.0-0.9","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/523tt.jpg","","mooney1","image-keyboard-response","57","194629","0.0-2.0-1.9","GP","2","pretest","true","3528904","null","../img/tt/523tt.jpg","",""
"804","<p></p>","","recognized","html-keyboard-response","58","195433","0.0-2.0-2.9","GP","2","pretest","true","3528904","78","../img/tt/523tt.jpg","n",""
"null","../img/gs/523gs.jpg","","solution","image-keyboard-response","59","197437","0.0-2.0-3.9","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/523tt.jpg","","mooney2","image-keyboard-response","60","199454","0.0-2.0-4.9","GP","2","pretest","true","3528904","null","","",""
"457","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","61","199912","0.0-2.0-5.9","GP","2","pretest","true","3528904","50","../img/tt/523tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","62","200124","0.0-2.0-0.10","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/429tt.jpg","","mooney1","image-keyboard-response","63","203139","0.0-2.0-1.10","GP","2","pretest","true","3528904","null","../img/tt/429tt.jpg","",""
"802","<p></p>","","recognized","html-keyboard-response","64","203941","0.0-2.0-2.10","GP","2","pretest","true","3528904","78","../img/tt/429tt.jpg","n",""
"null","../img/gs/429gs.jpg","","solution","image-keyboard-response","65","205942","0.0-2.0-3.10","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/429tt.jpg","","mooney2","image-keyboard-response","66","207954","0.0-2.0-4.10","GP","2","pretest","true","3528904","null","","",""
"463","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","67","208419","0.0-2.0-5.10","GP","2","pretest","true","3528904","49","../img/tt/429tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","68","208631","0.0-2.0-0.11","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/469tt.jpg","","mooney1","image-keyboard-response","69","211650","0.0-2.0-1.11","GP","2","pretest","true","3528904","null","../img/tt/469tt.jpg","",""
"2034","<p></p>","","recognized","html-keyboard-response","70","213684","0.0-2.0-2.11","GP","2","pretest","true","3528904","78","../img/tt/469tt.jpg","n",""
"null","../img/gs/469gs.jpg","","solution","image-keyboard-response","71","215698","0.0-2.0-3.11","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/469tt.jpg","","mooney2","image-keyboard-response","72","217712","0.0-2.0-4.11","GP","2","pretest","true","3528904","null","","",""
"948","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","73","218660","0.0-2.0-5.11","GP","2","pretest","true","3528904","52","../img/tt/469tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","74","218869","0.0-2.0-0.12","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/243tt.jpg","","mooney1","image-keyboard-response","75","221870","0.0-2.0-1.12","GP","2","pretest","true","3528904","null","../img/tt/243tt.jpg","",""
"2179","<p></p>","","recognized","html-keyboard-response","76","224049","0.0-2.0-2.12","GP","2","pretest","true","3528904","78","../img/tt/243tt.jpg","n",""
"null","../img/gs/243gs.jpg","","solution","image-keyboard-response","77","226066","0.0-2.0-3.12","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/243tt.jpg","","mooney2","image-keyboard-response","78","228073","0.0-2.0-4.12","GP","2","pretest","true","3528904","null","","",""
"1011","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","79","229084","0.0-2.0-5.12","GP","2","pretest","true","3528904","52","../img/tt/243tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","80","229294","0.0-2.0-0.13","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/395tt.jpg","","mooney1","image-keyboard-response","81","232295","0.0-2.0-1.13","GP","2","pretest","true","3528904","null","../img/tt/395tt.jpg","",""
"1116","<p></p>","","recognized","html-keyboard-response","82","233411","0.0-2.0-2.13","GP","2","pretest","true","3528904","89","../img/tt/395tt.jpg","y",""
"null","../img/gs/395gs.jpg","","solution","image-keyboard-response","83","235422","0.0-2.0-3.13","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/395tt.jpg","","mooney2","image-keyboard-response","84","237429","0.0-2.0-4.13","GP","2","pretest","true","3528904","null","","",""
"2586","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","85","240015","0.0-2.0-5.13","GP","2","pretest","true","3528904","50","../img/tt/395tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","86","240223","0.0-2.0-0.14","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1360tt.jpg","","mooney1","image-keyboard-response","87","243225","0.0-2.0-1.14","GP","2","pretest","true","3528904","null","../img/tt/1360tt.jpg","",""
"1003","<p></p>","","recognized","html-keyboard-response","88","244228","0.0-2.0-2.14","GP","2","pretest","true","3528904","78","../img/tt/1360tt.jpg","n",""
"null","../img/gs/1360gs.jpg","","solution","image-keyboard-response","89","246244","0.0-2.0-3.14","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1360tt.jpg","","mooney2","image-keyboard-response","90","248247","0.0-2.0-4.14","GP","2","pretest","true","3528904","null","","",""
"663","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","91","248910","0.0-2.0-5.14","GP","2","pretest","true","3528904","49","../img/tt/1360tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","92","249115","0.0-2.0-0.15","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/537tt.jpg","","mooney1","image-keyboard-response","93","252123","0.0-2.0-1.15","GP","2","pretest","true","3528904","null","../img/tt/537tt.jpg","",""
"584","<p></p>","","recognized","html-keyboard-response","94","252708","0.0-2.0-2.15","GP","2","pretest","true","3528904","89","../img/tt/537tt.jpg","y",""
"null","../img/gs/537gs.jpg","","solution","image-keyboard-response","95","254722","0.0-2.0-3.15","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/537tt.jpg","","mooney2","image-keyboard-response","96","256738","0.0-2.0-4.15","GP","2","pretest","true","3528904","null","","",""
"1307","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","97","258045","0.0-2.0-5.15","GP","2","pretest","true","3528904","50","../img/tt/537tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","98","258255","0.0-2.0-0.16","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/131tt.jpg","","mooney1","image-keyboard-response","99","261257","0.0-2.0-1.16","GP","2","pretest","true","3528904","null","../img/tt/131tt.jpg","",""
"856","<p></p>","","recognized","html-keyboard-response","100","262114","0.0-2.0-2.16","GP","2","pretest","true","3528904","89","../img/tt/131tt.jpg","y",""
"null","../img/gs/131gs.jpg","","solution","image-keyboard-response","101","264116","0.0-2.0-3.16","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/131tt.jpg","","mooney2","image-keyboard-response","102","266118","0.0-2.0-4.16","GP","2","pretest","true","3528904","null","","",""
"639","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","103","266757","0.0-2.0-5.16","GP","2","pretest","true","3528904","50","../img/tt/131tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","104","266966","0.0-2.0-0.17","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/526tt.jpg","","mooney1","image-keyboard-response","105","269968","0.0-2.0-1.17","GP","2","pretest","true","3528904","null","../img/tt/526tt.jpg","",""
"1038","<p></p>","","recognized","html-keyboard-response","106","271006","0.0-2.0-2.17","GP","2","pretest","true","3528904","78","../img/tt/526tt.jpg","n",""
"null","../img/gs/526gs.jpg","","solution","image-keyboard-response","107","273008","0.0-2.0-3.17","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/526tt.jpg","","mooney2","image-keyboard-response","108","275021","0.0-2.0-4.17","GP","2","pretest","true","3528904","null","","",""
"722","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","109","275744","0.0-2.0-5.17","GP","2","pretest","true","3528904","49","../img/tt/526tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","110","275955","0.0-2.0-0.18","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/238tt.jpg","","mooney1","image-keyboard-response","111","278963","0.0-2.0-1.18","GP","2","pretest","true","3528904","null","../img/tt/238tt.jpg","",""
"994","<p></p>","","recognized","html-keyboard-response","112","279957","0.0-2.0-2.18","GP","2","pretest","true","3528904","78","../img/tt/238tt.jpg","n",""
"null","../img/gs/238gs.jpg","","solution","image-keyboard-response","113","281965","0.0-2.0-3.18","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/238tt.jpg","","mooney2","image-keyboard-response","114","283974","0.0-2.0-4.18","GP","2","pretest","true","3528904","null","","",""
"689","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","115","284664","0.0-2.0-5.18","GP","2","pretest","true","3528904","50","../img/tt/238tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","116","284868","0.0-2.0-0.19","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/420tt.jpg","","mooney1","image-keyboard-response","117","287878","0.0-2.0-1.19","GP","2","pretest","true","3528904","null","../img/tt/420tt.jpg","",""
"928","<p></p>","","recognized","html-keyboard-response","118","288807","0.0-2.0-2.19","GP","2","pretest","true","3528904","78","../img/tt/420tt.jpg","n",""
"null","../img/gs/420gs.jpg","","solution","image-keyboard-response","119","290809","0.0-2.0-3.19","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/420tt.jpg","","mooney2","image-keyboard-response","120","292818","0.0-2.0-4.19","GP","2","pretest","true","3528904","null","","",""
"454","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","121","293272","0.0-2.0-5.19","GP","2","pretest","true","3528904","49","../img/tt/420tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","122","293475","0.0-2.0-0.20","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/407tt.jpg","","mooney1","image-keyboard-response","123","296484","0.0-2.0-1.20","GP","2","pretest","true","3528904","null","../img/tt/407tt.jpg","",""
"1901","<p></p>","","recognized","html-keyboard-response","124","298385","0.0-2.0-2.20","GP","2","pretest","true","3528904","78","../img/tt/407tt.jpg","n",""
"null","../img/gs/407gs.jpg","","solution","image-keyboard-response","125","300397","0.0-2.0-3.20","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/407tt.jpg","","mooney2","image-keyboard-response","126","302410","0.0-2.0-4.20","GP","2","pretest","true","3528904","null","","",""
"1201","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","127","303611","0.0-2.0-5.20","GP","2","pretest","true","3528904","53","../img/tt/407tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","128","303823","0.0-2.0-0.21","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/582tt.jpg","","mooney1","image-keyboard-response","129","306832","0.0-2.0-1.21","GP","2","pretest","true","3528904","null","../img/tt/582tt.jpg","",""
"948","<p></p>","","recognized","html-keyboard-response","130","307780","0.0-2.0-2.21","GP","2","pretest","true","3528904","78","../img/tt/582tt.jpg","n",""
"null","../img/gs/582gs.jpg","","solution","image-keyboard-response","131","309785","0.0-2.0-3.21","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/582tt.jpg","","mooney2","image-keyboard-response","132","311799","0.0-2.0-4.21","GP","2","pretest","true","3528904","null","","",""
"439","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","133","312238","0.0-2.0-5.21","GP","2","pretest","true","3528904","49","../img/tt/582tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","134","312447","0.0-2.0-0.22","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1331tt.jpg","","mooney1","image-keyboard-response","135","315455","0.0-2.0-1.22","GP","2","pretest","true","3528904","null","../img/tt/1331tt.jpg","",""
"970","<p></p>","","recognized","html-keyboard-response","136","316425","0.0-2.0-2.22","GP","2","pretest","true","3528904","89","../img/tt/1331tt.jpg","y",""
"null","../img/gs/1331gs.jpg","","solution","image-keyboard-response","137","318430","0.0-2.0-3.22","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1331tt.jpg","","mooney2","image-keyboard-response","138","320436","0.0-2.0-4.22","GP","2","pretest","true","3528904","null","","",""
"421","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","139","320858","0.0-2.0-5.22","GP","2","pretest","true","3528904","50","../img/tt/1331tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","140","321058","0.0-2.0-0.23","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/204tt.jpg","","mooney1","image-keyboard-response","141","324059","0.0-2.0-1.23","GP","2","pretest","true","3528904","null","../img/tt/204tt.jpg","",""
"461","<p></p>","","recognized","html-keyboard-response","142","324521","0.0-2.0-2.23","GP","2","pretest","true","3528904","78","../img/tt/204tt.jpg","n",""
"null","../img/gs/204gs.jpg","","solution","image-keyboard-response","143","326526","0.0-2.0-3.23","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/204tt.jpg","","mooney2","image-keyboard-response","144","328533","0.0-2.0-4.23","GP","2","pretest","true","3528904","null","","",""
"1902","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","145","330436","0.0-2.0-5.23","GP","2","pretest","true","3528904","50","../img/tt/204tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","146","330644","0.0-2.0-0.24","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1323tt.jpg","","mooney1","image-keyboard-response","147","333646","0.0-2.0-1.24","GP","2","pretest","true","3528904","null","../img/tt/1323tt.jpg","",""
"856","<p></p>","","recognized","html-keyboard-response","148","334502","0.0-2.0-2.24","GP","2","pretest","true","3528904","89","../img/tt/1323tt.jpg","y",""
"null","../img/gs/1323gs.jpg","","solution","image-keyboard-response","149","336509","0.0-2.0-3.24","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1323tt.jpg","","mooney2","image-keyboard-response","150","338510","0.0-2.0-4.24","GP","2","pretest","true","3528904","null","","",""
"522","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","151","339032","0.0-2.0-5.24","GP","2","pretest","true","3528904","50","../img/tt/1323tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","152","339246","0.0-2.0-0.25","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/569tt.jpg","","mooney1","image-keyboard-response","153","342259","0.0-2.0-1.25","GP","2","pretest","true","3528904","null","../img/tt/569tt.jpg","",""
"944","<p></p>","","recognized","html-keyboard-response","154","343203","0.0-2.0-2.25","GP","2","pretest","true","3528904","78","../img/tt/569tt.jpg","n",""
"null","../img/gs/569gs.jpg","","solution","image-keyboard-response","155","345214","0.0-2.0-3.25","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/569tt.jpg","","mooney2","image-keyboard-response","156","347221","0.0-2.0-4.25","GP","2","pretest","true","3528904","null","","",""
"2539","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","157","349760","0.0-2.0-5.25","GP","2","pretest","true","3528904","51","../img/tt/569tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","158","349976","0.0-2.0-0.26","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/398tt.jpg","","mooney1","image-keyboard-response","159","352992","0.0-2.0-1.26","GP","2","pretest","true","3528904","null","../img/tt/398tt.jpg","",""
"876","<p></p>","","recognized","html-keyboard-response","160","353869","0.0-2.0-2.26","GP","2","pretest","true","3528904","78","../img/tt/398tt.jpg","n",""
"null","../img/gs/398gs.jpg","","solution","image-keyboard-response","161","355874","0.0-2.0-3.26","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/398tt.jpg","","mooney2","image-keyboard-response","162","357886","0.0-2.0-4.26","GP","2","pretest","true","3528904","null","","",""
