"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","totalTime","subject","experiment_name","button_pressed","success","responses","question_order","currentStim","old","correct"
"5516","Welcome to the experiment. This is an online experiment so please don't close the tab/window until we say goodbye.  Press any key to begin.","32","instructions","html-keyboard-response","0","5536","0.0-0.0","3048237","co38704","norming","","","","","","",""
"26074","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Purpose of the research</b>: To examine how people process images.</li><li><b>What you will do in this research</b>:  Stimuli (images) will be presented on the computer and you will be asked different questions about them.</li><li><b>Time required</b>: Participation will take between 45 and 60 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the credit. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","31612","0.0-1.0","3048237","co38704","norming","0","","","","","",""
"","","","instructions","fullscreen","2","35953","0.0-2.0","3048237","co38704","norming","","true","","","","",""
"64117.99999999999","","","sona","survey-html-form","3","100074","0.0-3.0","3048237","co38704","norming","","","[{""name"":""sonaid"",""value"":""38704""},{""name"":""debrief"",""value"":""no""},{""name"":""datajoin"",""value"":""yes""}]","","","",""
"193236","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3><p>This experiment will have 3 parts. In the first part you will see a series of distorted images like the one below on the left. As you can see in the righthand image, the distorted images are derived from actual photographs. In what follows, you will <strong>briefly</strong> be presented with <strong>only</strong> the distorted image.</p> <div style='float: left; margin-right: 20px;'><img src='../img/018tt.jpg' height='250' width='250'></img></div><div style='float: right; margin-left: 20px;'><img src='../img/018gs.jpg' height='250' width='250'></img></div><p>Subsequently you will be asked a few questions about the image: One question on how <strong>curious</strong> you are about the solution and one on how <strong>confident</strong> you are that you know the solution.</p>Next, we ask you to make a guess on what is in the image. Note that it is OK to name just the <strong>basic level category</strong>. For example when you see a parrot in the image, 'parrot' will obviously be a correct answer but also correct is 'bird'. However, 'animal' will <strong>not</strong> be counted as a correct response. For the example above, 'rose' would be correct or 'flower', but not 'plant'. When soccer players are depicted, 'soccer', 'football', 'soccer players' will be correct, but not 'humans', 'outdoors', or 'sports'. You do not need to describe the image in full, just name the main object in it <strong>in one or two words</strong>. All images depict objects from one of the following broad level categories: animals, inanimate objects, plants, sports, vehicles, and food. Recognizing means knowing <strong>more</strong> than these broad labels for a given image. But we always encourage you to <strong>make a guess</strong> if you can. Note that you are allowed to use <strong>Dutch and English</strong> in your answers, whatever comes easiest for you.</p><p>Press any key to continue.</p></div>","32","instructions","html-keyboard-response","4","293316","0.0-4.0","3048237","co38704","norming","","","","","","",""
"24441","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3> <p>Next, the solution image will be revealed to you and you'll be asked to indicate how strong your <strong>aha-experience</strong> was after seeing the solution. This describes the positive feeling of the 'click' you sometimes experience, when the pieces of the 'puzzle' fall together and you suddenly have 'insight' in the image.</p><img src='aha.jpg' height='188' width='250'></img><p>Note that there are no right or wrong answers. We are interested in what <strong>you</strong> see in the image and how <strong>you</strong> feel about it.</p><p>Press any key to start the experiment.</p></div>","32","instructions","html-keyboard-response","5","317759","0.0-5.0","3048237","co38704","norming","","","","","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","6","317961","0.0-6.0-0.0","3048237","co38704","norming","","","","","","",""
"null","../img/tt/194tt.jpg","null","mooney1","image-keyboard-response","7","320964","0.0-6.0-1.0","3048237","co38704","norming","","","","","","",""
"6732","","","post_mooney1_questions","survey-likert","8","327697","0.0-6.0-2.0","3048237","co38704","norming","","","{""curiosity"":4,""confidence"":2}","[0,1]","../img/tt/194tt.jpg","",""
"5932","","","recognition","survey-text","9","333635","0.0-6.0-3.0","3048237","co38704","norming","","","{""guess"":""bench""}","","../img/tt/194tt.jpg","",""
"null","../img/gs/194gs.jpg","null","reveal","image-keyboard-response","10","335637","0.0-6.0-4.0","3048237","co38704","norming","","","","","","",""
"null","../img/tt/194tt.jpg","null","mooney2","image-keyboard-response","11","337640","0.0-6.0-5.0","3048237","co38704","norming","","","","","","",""
"3880.999999999942","","","post_reveal_questions","survey-likert","12","341522","0.0-6.0-6.0","3048237","co38704","norming","","","{""aha"":4}","[0]","../img/tt/194tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","13","341725","0.0-6.0-0.1","3048237","co38704","norming","","","","","","",""
"null","../img/tt/1102tt.jpg","null","mooney1","image-keyboard-response","14","344727","0.0-6.0-1.1","3048237","co38704","norming","","","","","","",""
"7840","","","post_mooney1_questions","survey-likert","15","352569","0.0-6.0-2.1","3048237","co38704","norming","","","{""curiosity"":6,""confidence"":4}","[0,1]","../img/tt/1102tt.jpg","",""
"4404","","","recognition","survey-text","16","356978","0.0-6.0-3.1","3048237","co38704","norming","","","{""guess"":""boat""}","","../img/tt/1102tt.jpg","",""
"null","../img/gs/1102gs.jpg","null","reveal","image-keyboard-response","17","358981","0.0-6.0-4.1","3048237","co38704","norming","","","","","","",""
"null","../img/tt/1102tt.jpg","null","mooney2","image-keyboard-response","18","360983","0.0-6.0-5.1","3048237","co38704","norming","","","","","","",""
"3026","","","post_reveal_questions","survey-likert","19","364010","0.0-6.0-6.1","3048237","co38704","norming","","","{""aha"":1}","[0]","../img/tt/1102tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","364213","0.0-6.0-0.2","3048237","co38704","norming","","","","","","",""
"null","../img/tt/1217tt.jpg","null","mooney1","image-keyboard-response","21","367216","0.0-6.0-1.2","3048237","co38704","norming","","","","","","",""
"10345","","","post_mooney1_questions","survey-likert","22","377563","0.0-6.0-2.2","3048237","co38704","norming","","","{""curiosity"":6,""confidence"":0}","[0,1]","../img/tt/1217tt.jpg","",""
"2709","","","recognition","survey-text","23","380278","0.0-6.0-3.2","3048237","co38704","norming","","","{""guess"":""cow""}","","../img/tt/1217tt.jpg","",""
"null","../img/gs/1217gs.jpg","null","reveal","image-keyboard-response","24","382280","0.0-6.0-4.2","3048237","co38704","norming","","","","","","",""
"null","../img/tt/1217tt.jpg","null","mooney2","image-keyboard-response","25","384283","0.0-6.0-5.2","3048237","co38704","norming","","","","","","",""
"3520","","","post_reveal_questions","survey-likert","26","387804","0.0-6.0-6.2","3048237","co38704","norming","","","{""aha"":4}","[0]","../img/tt/1217tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","27","388007","0.0-6.0-0.3","3048237","co38704","norming","","","","","","",""
"null","../img/tt/084tt.jpg","null","mooney1","image-keyboard-response","28","391010","0.0-6.0-1.3","3048237","co38704","norming","","","","","","",""
"6617","","","post_mooney1_questions","survey-likert","29","397628","0.0-6.0-2.3","3048237","co38704","norming","","","{""curiosity"":3,""confidence"":5}","[0,1]","../img/tt/084tt.jpg","",""
"2082.000000000058","","","recognition","survey-text","30","399714","0.0-6.0-3.3","3048237","co38704","norming","","","{""guess"":""duif""}","","../img/tt/084tt.jpg","",""
"null","../img/gs/084gs.jpg","null","reveal","image-keyboard-response","31","401716","0.0-6.0-4.3","3048237","co38704","norming","","","","","","",""
"null","../img/tt/084tt.jpg","null","mooney2","image-keyboard-response","32","403718","0.0-6.0-5.3","3048237","co38704","norming","","","","","","",""
"7493","","","post_reveal_questions","survey-likert","33","411212","0.0-6.0-6.3","3048237","co38704","norming","","","{""aha"":2}","[0]","../img/tt/084tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","34","411414","0.0-6.0-0.4","3048237","co38704","norming","","","","","","",""
"null","../img/tt/1069tt.jpg","null","mooney1","image-keyboard-response","35","414417","0.0-6.0-1.4","3048237","co38704","norming","","","","","","",""
"5166.000000000058","","","post_mooney1_questions","survey-likert","36","419585","0.0-6.0-2.4","3048237","co38704","norming","","","{""curiosity"":4,""confidence"":1}","[0,1]","../img/tt/1069tt.jpg","",""
"3441","","","recognition","survey-text","37","423032","0.0-6.0-3.4","3048237","co38704","norming","","","{""guess"":""mountains""}","","../img/tt/1069tt.jpg","",""
"null","../img/gs/1069gs.jpg","null","reveal","image-keyboard-response","38","425034","0.0-6.0-4.4","3048237","co38704","norming","","","","","","",""
"null","../img/tt/1069tt.jpg","null","mooney2","image-keyboard-response","39","427037","0.0-6.0-5.4","3048237","co38704","norming","","","","","","",""
"2206","","","post_reveal_questions","survey-likert","40","429244","0.0-6.0-6.4","3048237","co38704","norming","","","{""aha"":6}","[0]","../img/tt/1069tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","41","429446","0.0-6.0-0.5","3048237","co38704","norming","","","","","","",""
"null","../img/tt/094tt.jpg","null","mooney1","image-keyboard-response","42","432448","0.0-6.0-1.5","3048237","co38704","norming","","","","","","",""
"7839","","","post_mooney1_questions","survey-likert","43","440289","0.0-6.0-2.5","3048237","co38704","norming","","","{""curiosity"":5,""confidence"":1}","[0,1]","../img/tt/094tt.jpg","",""
"1580","","","recognition","survey-text","44","441874","0.0-6.0-3.5","3048237","co38704","norming","","","{""guess"":""dog""}","","../img/tt/094tt.jpg","",""
"null","../img/gs/094gs.jpg","null","reveal","image-keyboard-response","45","443876","0.0-6.0-4.5","3048237","co38704","norming","","","","","","",""
"null","../img/tt/094tt.jpg","null","mooney2","image-keyboard-response","46","445878","0.0-6.0-5.5","3048237","co38704","norming","","","","","","",""
"4304","","","post_reveal_questions","survey-likert","47","450183","0.0-6.0-6.5","3048237","co38704","norming","","","{""aha"":5}","[0]","../img/tt/094tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","48","450386","0.0-6.0-0.6","3048237","co38704","norming","","","","","","",""
"null","../img/tt/085tt.jpg","null","mooney1","image-keyboard-response","49","453388","0.0-6.0-1.6","3048237","co38704","norming","","","","","","",""
"11043","","","post_mooney1_questions","survey-likert","50","464432","0.0-6.0-2.6","3048237","co38704","norming","","","{""curiosity"":4,""confidence"":0}","[0,1]","../img/tt/085tt.jpg","",""
