"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","totalTime","subject","experiment_name","button_pressed","success","responses","question_order","currentStim","old","correct"
"11223.72499993071","Welcome to the experiment. This is an online experiment so please don't close the tab/window until we say goodbye.  Press any key to begin.","32","instructions","html-keyboard-response","0","11285","0.0-0.0","4985720","co39304","norming","","","","","","",""
"70980.19000003114","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Purpose of the research</b>: To examine how people process images.</li><li><b>What you will do in this research</b>:  Stimuli (images) will be presented on the computer and you will be asked different questions about them.</li><li><b>Time required</b>: Participation will take between 45 and 60 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the credit. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","82273","0.0-1.0","4985720","co39304","norming","0","","","","","",""
"","","","instructions","fullscreen","2","86103","0.0-2.0","4985720","co39304","norming","","true","","","","",""
"43541.02499992587","","","sona","survey-html-form","3","129652","0.0-3.0","4985720","co39304","norming","","","[{""name"":""sonaid"",""value"":""39304""},{""name"":""debrief"",""value"":""yes""},{""name"":""datajoin"",""value"":""yes""}]","","","",""
"114124.5699999854","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3><p>This experiment will have 3 parts. In the first part you will see a series of distorted images like the one below on the left. As you can see in the righthand image, the distorted images are derived from actual photographs. In what follows, you will <strong>briefly</strong> be presented with <strong>only</strong> the distorted image.</p> <div style='float: left; margin-right: 20px;'><img src='../img/018tt.jpg' height='250' width='250'></img></div><div style='float: right; margin-left: 20px;'><img src='../img/018gs.jpg' height='250' width='250'></img></div><p>Subsequently you will be asked a few questions about the image: One question on how <strong>curious</strong> you are about the solution and one on how <strong>confident</strong> you are that you know the solution.</p>Next, we ask you to make a guess on what is in the image. Note that it is OK to name just the <strong>basic level category</strong>. For example when you see a parrot in the image, 'parrot' will obviously be a correct answer but also correct is 'bird'. However, 'animal' will <strong>not</strong> be counted as a correct response. For the example above, 'rose' would be correct or 'flower', but not 'plant'. When soccer players are depicted, 'soccer', 'football', 'soccer players' will be correct, but not 'humans', 'outdoors', or 'sports'. You do not need to describe the image in full, just name the main object in it <strong>in one or two words</strong>. All images depict objects from one of the following broad level categories: animals, inanimate objects, plants, sports, vehicles, and food. Recognizing means knowing <strong>more</strong> than these broad labels for a given image. But we always encourage you to <strong>make a guess</strong> if you can. Note that you are allowed to use <strong>Dutch and English</strong> in your answers, whatever comes easiest for you.</p><p>Press any key to continue.</p></div>","32","instructions","html-keyboard-response","4","243784","0.0-4.0","4985720","co39304","norming","","","","","","",""
"69819.70999995247","<div style='word-wrap: break-word; width: 900px'><h3>Instructions</h3> <p>Next, the solution image will be revealed to you and you'll be asked to indicate how strong your <strong>aha-experience</strong> was after seeing the solution. This describes the positive feeling of the 'click' you sometimes experience, when the pieces of the 'puzzle' fall together and you suddenly have 'insight' in the image.</p><img src='aha.jpg' height='188' width='250'></img><p>Note that there are no right or wrong answers. We are interested in what <strong>you</strong> see in the image and how <strong>you</strong> feel about it.</p><p>Press any key to start the experiment.</p></div>","32","instructions","html-keyboard-response","5","313603","0.0-5.0","4985720","co39304","norming","","","","","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","6","313810","0.0-6.0-0.0","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1228tt.jpg","null","mooney1","image-keyboard-response","7","316839","0.0-6.0-1.0","4985720","co39304","norming","","","","","","",""
"96315.45999995433","","","post_mooney1_questions","survey-likert","8","413185","0.0-6.0-2.0","4985720","co39304","norming","","","{""curiosity"":6,""confidence"":5}","[0,1]","../img/tt/1228tt.jpg","",""
"9668.78499998711","","","recognition","survey-text","9","422935","0.0-6.0-3.0","4985720","co39304","norming","","","{""guess"":""""}","","../img/tt/1228tt.jpg","",""
"null","../img/gs/1228gs.jpg","null","reveal","image-keyboard-response","10","424952","0.0-6.0-4.0","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1228tt.jpg","null","mooney2","image-keyboard-response","11","426958","0.0-6.0-5.0","4985720","co39304","norming","","","","","","",""
"15162.804999854416","","","post_reveal_questions","survey-likert","12","442135","0.0-6.0-6.0","4985720","co39304","norming","","","{""aha"":2}","[0]","../img/tt/1228tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","13","442421","0.0-6.0-0.1","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1063tt.jpg","null","mooney1","image-keyboard-response","14","445440","0.0-6.0-1.1","4985720","co39304","norming","","","","","","",""
"11119.840000057593","","","post_mooney1_questions","survey-likert","15","456577","0.0-6.0-2.1","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":3}","[0,1]","../img/tt/1063tt.jpg","",""
"6048.829999985173","","","recognition","survey-text","16","462688","0.0-6.0-3.1","4985720","co39304","norming","","","{""guess"":""cows""}","","../img/tt/1063tt.jpg","",""
"null","../img/gs/1063gs.jpg","null","reveal","image-keyboard-response","17","464714","0.0-6.0-4.1","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1063tt.jpg","null","mooney2","image-keyboard-response","18","466732","0.0-6.0-5.1","4985720","co39304","norming","","","","","","",""
"6833.674999885261","","","post_reveal_questions","survey-likert","19","473580","0.0-6.0-6.1","4985720","co39304","norming","","","{""aha"":3}","[0]","../img/tt/1063tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","473863","0.0-6.0-0.2","4985720","co39304","norming","","","","","","",""
"null","../img/tt/524tt.jpg","null","mooney1","image-keyboard-response","21","476882","0.0-6.0-1.2","4985720","co39304","norming","","","","","","",""
"7055.44999986887","","","post_mooney1_questions","survey-likert","22","483953","0.0-6.0-2.2","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":3}","[0,1]","../img/tt/524tt.jpg","",""
"23605.11999996379","","","recognition","survey-text","23","507637","0.0-6.0-3.2","4985720","co39304","norming","","","{""guess"":""a cow""}","","../img/tt/524tt.jpg","",""
"null","../img/gs/524gs.jpg","null","reveal","image-keyboard-response","24","509657","0.0-6.0-4.2","4985720","co39304","norming","","","","","","",""
"null","../img/tt/524tt.jpg","null","mooney2","image-keyboard-response","25","511673","0.0-6.0-5.2","4985720","co39304","norming","","","","","","",""
"5521.464999997988","","","post_reveal_questions","survey-likert","26","517207","0.0-6.0-6.2","4985720","co39304","norming","","","{""aha"":1}","[0]","../img/tt/524tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","27","517489","0.0-6.0-0.3","4985720","co39304","norming","","","","","","",""
"null","../img/tt/064tt.jpg","null","mooney1","image-keyboard-response","28","520509","0.0-6.0-1.3","4985720","co39304","norming","","","","","","",""
"6428.830000106245","","","post_mooney1_questions","survey-likert","29","526948","0.0-6.0-2.3","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":4}","[0,1]","../img/tt/064tt.jpg","",""
"4545.274999924004","","","recognition","survey-text","30","531571","0.0-6.0-3.3","4985720","co39304","norming","","","{""guess"":""a turtle""}","","../img/tt/064tt.jpg","",""
"null","../img/gs/064gs.jpg","null","reveal","image-keyboard-response","31","533591","0.0-6.0-4.3","4985720","co39304","norming","","","","","","",""
"null","../img/tt/064tt.jpg","null","mooney2","image-keyboard-response","32","535600","0.0-6.0-5.3","4985720","co39304","norming","","","","","","",""
"2434.499999973923","","","post_reveal_questions","survey-likert","33","538045","0.0-6.0-6.3","4985720","co39304","norming","","","{""aha"":0}","[0]","../img/tt/064tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","34","538304","0.0-6.0-0.4","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1226tt.jpg","null","mooney1","image-keyboard-response","35","541326","0.0-6.0-1.4","4985720","co39304","norming","","","","","","",""
"6404.6199999284","","","post_mooney1_questions","survey-likert","36","547748","0.0-6.0-2.4","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":3}","[0,1]","../img/tt/1226tt.jpg","",""
"5083.409999962896","","","recognition","survey-text","37","552914","0.0-6.0-3.4","4985720","co39304","norming","","","{""guess"":""a man with a hat""}","","../img/tt/1226tt.jpg","",""
"null","../img/gs/1226gs.jpg","null","reveal","image-keyboard-response","38","554934","0.0-6.0-4.4","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1226tt.jpg","null","mooney2","image-keyboard-response","39","556964","0.0-6.0-5.4","4985720","co39304","norming","","","","","","",""
"3129.7949999570847","","","post_reveal_questions","survey-likert","40","560105","0.0-6.0-6.4","4985720","co39304","norming","","","{""aha"":4}","[0]","../img/tt/1226tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","41","560434","0.0-6.0-0.5","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1190tt.jpg","null","mooney1","image-keyboard-response","42","563453","0.0-6.0-1.5","4985720","co39304","norming","","","","","","",""
"6567.994999932125","","","post_mooney1_questions","survey-likert","43","570038","0.0-6.0-2.5","4985720","co39304","norming","","","{""curiosity"":4,""confidence"":3}","[0,1]","../img/tt/1190tt.jpg","",""
"6836.2050000578165","","","recognition","survey-text","44","576961","0.0-6.0-3.5","4985720","co39304","norming","","","{""guess"":""a bear""}","","../img/tt/1190tt.jpg","",""
"null","../img/gs/1190gs.jpg","null","reveal","image-keyboard-response","45","578982","0.0-6.0-4.5","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1190tt.jpg","null","mooney2","image-keyboard-response","46","580995","0.0-6.0-5.5","4985720","co39304","norming","","","","","","",""
"7468.155000125989","","","post_reveal_questions","survey-likert","47","588477","0.0-6.0-6.5","4985720","co39304","norming","","","{""aha"":1}","[0]","../img/tt/1190tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","48","588761","0.0-6.0-0.6","4985720","co39304","norming","","","","","","",""
"null","../img/tt/112tt.jpg","null","mooney1","image-keyboard-response","49","591778","0.0-6.0-1.6","4985720","co39304","norming","","","","","","",""
"6957.085000118241","","","post_mooney1_questions","survey-likert","50","598755","0.0-6.0-2.6","4985720","co39304","norming","","","{""curiosity"":4,""confidence"":2}","[0,1]","../img/tt/112tt.jpg","",""
"5193.019999889657","","","recognition","survey-text","51","604054","0.0-6.0-3.6","4985720","co39304","norming","","","{""guess"":""a bottle ""}","","../img/tt/112tt.jpg","",""
"null","../img/gs/112gs.jpg","null","reveal","image-keyboard-response","52","606075","0.0-6.0-4.6","4985720","co39304","norming","","","","","","",""
"null","../img/tt/112tt.jpg","null","mooney2","image-keyboard-response","53","608089","0.0-6.0-5.6","4985720","co39304","norming","","","","","","",""
"4958.845000015572","","","post_reveal_questions","survey-likert","54","613061","0.0-6.0-6.6","4985720","co39304","norming","","","{""aha"":3}","[0]","../img/tt/112tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","55","613341","0.0-6.0-0.7","4985720","co39304","norming","","","","","","",""
"null","../img/tt/096tt.jpg","null","mooney1","image-keyboard-response","56","616359","0.0-6.0-1.7","4985720","co39304","norming","","","","","","",""
"8545.280000194907","","","post_mooney1_questions","survey-likert","57","624922","0.0-6.0-2.7","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":2}","[0,1]","../img/tt/096tt.jpg","",""
"11302.620000205934","","","recognition","survey-text","58","636323","0.0-6.0-3.7","4985720","co39304","norming","","","{""guess"":""a machine to make bread""}","","../img/tt/096tt.jpg","",""
"null","../img/gs/096gs.jpg","null","reveal","image-keyboard-response","59","638339","0.0-6.0-4.7","4985720","co39304","norming","","","","","","",""
"null","../img/tt/096tt.jpg","null","mooney2","image-keyboard-response","60","640351","0.0-6.0-5.7","4985720","co39304","norming","","","","","","",""
"3222.6749998517334","","","post_reveal_questions","survey-likert","61","643587","0.0-6.0-6.7","4985720","co39304","norming","","","{""aha"":4}","[0]","../img/tt/096tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","62","643903","0.0-6.0-0.8","4985720","co39304","norming","","","","","","",""
"null","../img/tt/598tt.jpg","null","mooney1","image-keyboard-response","63","646925","0.0-6.0-1.8","4985720","co39304","norming","","","","","","",""
"7379.040000028908","","","post_mooney1_questions","survey-likert","64","654324","0.0-6.0-2.8","4985720","co39304","norming","","","{""curiosity"":4,""confidence"":2}","[0,1]","../img/tt/598tt.jpg","",""
"1429.685000097379","","","recognition","survey-text","65","655831","0.0-6.0-3.8","4985720","co39304","norming","","","{""guess"":""""}","","../img/tt/598tt.jpg","",""
"null","../img/gs/598gs.jpg","null","reveal","image-keyboard-response","66","657856","0.0-6.0-4.8","4985720","co39304","norming","","","","","","",""
"null","../img/tt/598tt.jpg","null","mooney2","image-keyboard-response","67","659869","0.0-6.0-5.8","4985720","co39304","norming","","","","","","",""
"3905.3899999707937","","","post_reveal_questions","survey-likert","68","663787","0.0-6.0-6.8","4985720","co39304","norming","","","{""aha"":3}","[0]","../img/tt/598tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","69","664087","0.0-6.0-0.9","4985720","co39304","norming","","","","","","",""
"null","../img/tt/353tt.jpg","null","mooney1","image-keyboard-response","70","667105","0.0-6.0-1.9","4985720","co39304","norming","","","","","","",""
"7248.510000063106","","","post_mooney1_questions","survey-likert","71","674371","0.0-6.0-2.9","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":2}","[0,1]","../img/tt/353tt.jpg","",""
"28397.2749998793","","","recognition","survey-text","72","702865","0.0-6.0-3.9","4985720","co39304","norming","","","{""guess"":""konijnen op een boomstronk""}","","../img/tt/353tt.jpg","",""
"null","../img/gs/353gs.jpg","null","reveal","image-keyboard-response","73","704880","0.0-6.0-4.9","4985720","co39304","norming","","","","","","",""
"null","../img/tt/353tt.jpg","null","mooney2","image-keyboard-response","74","706896","0.0-6.0-5.9","4985720","co39304","norming","","","","","","",""
"28604.245000053197","","","post_reveal_questions","survey-likert","75","735511","0.0-6.0-6.9","4985720","co39304","norming","","","{""aha"":2}","[0]","../img/tt/353tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","76","735821","0.0-6.0-0.10","4985720","co39304","norming","","","","","","",""
"null","../img/tt/140tt.jpg","null","mooney1","image-keyboard-response","77","738842","0.0-6.0-1.10","4985720","co39304","norming","","","","","","",""
"5412.4350000638515","","","post_mooney1_questions","survey-likert","78","744273","0.0-6.0-2.10","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":3}","[0,1]","../img/tt/140tt.jpg","",""
"4091.729999985546","","","recognition","survey-text","79","748469","0.0-6.0-3.10","4985720","co39304","norming","","","{""guess"":""vorken""}","","../img/tt/140tt.jpg","",""
"null","../img/gs/140gs.jpg","null","reveal","image-keyboard-response","80","750486","0.0-6.0-4.10","4985720","co39304","norming","","","","","","",""
"null","../img/tt/140tt.jpg","null","mooney2","image-keyboard-response","81","752501","0.0-6.0-5.10","4985720","co39304","norming","","","","","","",""
"4005.0049999263138","","","post_reveal_questions","survey-likert","82","756518","0.0-6.0-6.10","4985720","co39304","norming","","","{""aha"":3}","[0]","../img/tt/140tt.jpg","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","83","756803","0.0-6.0-0.11","4985720","co39304","norming","","","","","","",""
"null","../img/tt/1241tt.jpg","null","mooney1","image-keyboard-response","84","759823","0.0-6.0-1.11","4985720","co39304","norming","","","","","","",""
"5162.394999992102","","","post_mooney1_questions","survey-likert","85","765002","0.0-6.0-2.11","4985720","co39304","norming","","","{""curiosity"":5,""confidence"":2}","[0,1]","../img/tt/1241tt.jpg","",""
